,date,time_str,time_passed,event,elev_spec,elev_calc,lat,lon,dist
0,2023-11-04 10:06:00,10:06,0,集合,-1019,507.9104804992676,35.79236478548105,139.0485158936484,0.0
1,2023-11-04 10:10:00,10:10,4.0,出発,-1019,526.6975194644183,35.79249488153883,139.04868695837635,21.154290972394367
2,2023-11-04 10:30:00,10:30~10:35,20.0,レスト1,-1019,589.304275364615,35.79486767250232,139.0489510639319,264.35375178032683
3,2023-11-04 10:48:00,10:48,13.0,六ツ石登山口,-1019,668.5588802602142,35.79622152736655,139.04921584396348,152.11216066198625
4,2023-11-04 11:09:00,11:09~11:19,21.0,レスト2,-1019,830.8398130554706,35.79810013173939,139.0471545315346,279.582968315459
5,2023-11-04 11:58:00,11:58~12:05,39.0,レスト3,-1019,1082.257808368653,35.803385532084555,139.04876983496462,604.3457440210299
6,2023-11-04 12:32:00,12:32,27.0,分岐,-1019,1278.0083609996364,35.806872144038486,139.04987640743764,399.57843744902664
7,2023-11-04 12:42:00,12:42~13:02,10.0,ランチレスト,-1019,1339.2628115043044,35.807957707069384,139.04869369927684,161.04267939926748
8,2023-11-04 13:26:00,13:26~13:33,24.0,レスト4,-1019,1437.1286955373362,35.81545351255869,139.04630174778887,859.3367755223215
9,2023-11-04 13:38:00,13:38,5.0,六ツ石山山頂,-1019,1469.4885909426957,35.81688799559445,139.04642137788528,159.53067814593106
10,2023-11-04 13:40:00,13:40~13:57,2.0,衛生,-1019,1473.32150933519,35.81707509987284,139.04643615100764,20.803153787579298
11,2023-11-04 14:01:00,14:01,4.0,分岐,-1019,1459.6318597933277,35.81779773047925,139.04738804093168,117.59602914238381
12,2023-11-04 14:20:00,14:20,19.0,サイト地着,-1019,1431.7298845220357,35.82049496205305,139.03983850679336,744.9980678879164
13,2023-11-04 14:20:00,14:20,0.0,サイトマネージ,-1019,1431.7298845220357,35.82049496205305,139.03983850679336,0.0
14,2023-11-04 16:00:00,16:00,100.0,サイトワーク開始,-1019,1429.8759378334507,35.82067309548397,139.03979071061477,20.23135070212474
15,2023-11-04 17:00:00,17:00,60.0,いただきます,-1019,1429.8759378334507,35.82067309548397,139.03979071061477,0.0
16,2023-11-04 17:30:00,17:30,30.0,ごちそうさま,-1019,1429.8759378334507,35.82067309548397,139.03979071061477,0.0
17,2023-11-04 17:50:00,17:50,20.0,ミーティング開始,-1019,1429.8759378334507,35.82067309548397,139.03979071061477,0.0
18,2023-11-04 20:00:00,20:00,130.0,就寝,-1019,1429.8759378334507,35.82067309548397,139.03979071061477,0.0
19,2023-11-05 04:10:00,4:10,490.0,いただきます,-1019,1430.7724800314754,35.82063292156528,139.03983391834333,5.925807159875101
20,2023-11-05 04:35:00,4:35,25.0,ごちそうさま,-1019,1430.7724800314754,35.82063292156528,139.03983391834333,0.0
21,2023-11-05 04:55:00,4:55,20.0,出発,-1019,1429.332976157777,35.82063191859023,139.03966600952074,15.173895108656163
22,2023-11-05 05:01:00,5:01,6.0,分岐,-1019,1426.636566244997,35.8220136255118,139.03706041106867,280.97053117923207
23,2023-11-05 05:08:00,5:08~5:10,7.0,脱衣,-1019,1452.6115674953908,35.8233575388346,139.0343738740086,284.9072011924239
24,2023-11-05 05:25:00,5:25,15.0,城山山頂,-1019,1513.9991376688704,35.82424937611775,139.0305082876331,363.0549324427439
25,2023-11-05 05:40:00,5:40~5:47,15.0,レスト1,-1019,1531.354932867922,35.82413274626343,139.0226365122859,711.4379785127186
26,2023-11-05 05:56:00,5:56,9.0,水根山山頂,-1019,1616.8155412795022,35.82352339835801,139.0194037591234,299.84586822868175
27,2023-11-05 06:01:00,6:01,5.0,分岐,-1019,1618.9430211028084,35.82433639432323,139.01775462248796,174.1975863768371
28,2023-11-05 06:22:00,6:22,21.0,鷹の巣山,-1019,1731.8193438444287,35.82978592434531,139.0124872837032,769.5099141197179
29,2023-11-05 06:22:00,6:22~6:32,0.0,レスト2,-1019,1731.8193438444287,35.82978592434531,139.0124872837032,0.0
30,2023-11-05 06:48:00,6:48,16.0,分岐,-1019,1586.7161381458864,35.82819401903321,139.00490140353972,707.8367116532667
31,2023-11-05 06:50:00,6:50,2.0,避難小屋着,-1019,1577.318884741515,35.82767961298996,139.00395219099968,103.02527181838049
32,2023-11-05 06:50:00,6:50~7:00,0.0,レスト3,-1019,1577.318884741515,35.82767961298996,139.00395219099968,0.0
33,2023-11-05 07:04:00,7:04,4.0,分岐,-1019,1559.5616090614349,35.82783554321751,139.00252987700568,129.67869057869248
34,2023-11-05 07:26:00,7:26,22.0,日陰名栗山山頂,-1019,1719.5231948764995,35.828302025287556,138.99286998407024,874.3914335065303
35,2023-11-05 07:50:00,7:50~8:05,24.0,高丸山,-1019,1729.4871295886114,35.83289207178261,138.98408687607287,942.9697495926092
36,2023-11-05 08:27:00,8:27,22.0,分岐,-1019,1664.3220498897135,35.82835459997186,138.97409338278754,1033.8430046755063
37,2023-11-05 08:39:00,8:39,12.0,分岐,-1019,1682.230471899733,35.83069449751843,138.96820104641748,592.3444353753455
38,2023-11-05 08:41:00,8:41,2.0,分岐,-1019,1669.0806232085451,35.83025316288479,138.96720208512977,102.689983835816
39,2023-11-05 08:46:00,8:46,5.0,分岐,-1019,1693.2692416151986,35.82929201444048,138.96460755677086,257.55085507813203
40,2023-11-05 08:55:00,8:55,9.0,七ツ石山,-1019,1758.4205925511196,35.82974907400955,138.9618317844859,255.8871184540448
41,2023-11-05 08:55:00,8:55~9:05,0.0,レスト4,-1019,1758.4205925511196,35.82974907400955,138.9618317844859,0.0
42,2023-11-05 09:19:00,9:19,14.0,分岐,-1019,1659.7485782280564,35.831949635739214,138.9587353201633,371.3428914007523
43,2023-11-05 09:45:00,9:45,26.0,分岐,-1019,1765.3333088941872,35.84190739031879,138.94783977029823,1479.7936654623468
44,2023-11-05 09:51:00,9:51,6.0,独票,-1019,1811.293703649193,35.8430350659676,138.94714659031737,139.9191342798018
45,2023-11-05 09:51:00,9:51~10:06,0.0,レスト5,-1019,1811.293703649193,35.8430350659676,138.94714659031737,0.0
46,2023-11-05 10:09:00,10:09,3.0,分岐,-1019,1805.6702528791502,35.845113248798874,138.94780017115926,238.0267270483465
47,2023-11-05 10:20:00,10:20,11.0,分岐,-1019,1887.0139125436544,35.848097693662616,138.9480467154614,331.8907022194237
